App,Package,Start Time,Duration,Filename,,,,
EEG - Group31,com.eeg.group31,"May 3, 2018 @ 06:25:44 PM",33 sec,,,,,
,,,,,,,,
Time  [ms],Battery Power [uW],Time  [ms],Battery Status,,,,,
19202,733184,19103,0,,,,,
19305,733184,19203,0,,,,,
19407,733184,19305,0,,,,,
19508,733184,19407,0,,,,,
19610,733184,19508,0,,,,,
19709,783482,19610,0,,,,,
19810,783482,19710,0,,,,,
19911,783482,19810,0,,,,,
20013,783482,19912,0,,,,,
20116,783482,20014,0,,,,,
20215,783482,20116,0,,,,,
20317,783482,20215,0,,,,,
20421,783482,20317,0,,,,,
20521,783482,20421,0,,,,,
20622,783482,20521,0,,,,,
20723,660100,20622,0,,,,,
20827,660100,20724,0,,,,,
20927,660100,20828,0,,,,,
21029,660100,20928,0,,,,,
21128,660100,21029,0,,,,,
21228,660100,21128,0,,,,,
21328,660100,21229,0,,,,,
21429,660100,21329,0,,,,,
21529,660100,21429,0,,,,,
21631,660100,21530,0,,,,,
21730,909756,21631,0,,,,,
21831,909756,21730,0,,,,,
21931,909756,21831,0,,,,,
22033,909756,21932,0,,,,,
22133,909756,22033,0,,,,,
22233,909756,22134,0,,,,,
22335,909756,22234,0,,,,,
22437,909756,22335,0,,,,,
22539,909756,22438,0,,,,,
22640,990506,22539,0,,,,,
22740,990506,22640,0,,,,,
22842,990506,22740,0,,,,,
22944,990506,22842,0,,,,,
23044,990506,22944,0,,,,,
23145,990506,23045,0,,,,,
23244,990506,23145,0,,,,,
23345,990506,23245,0,,,,,
23446,990506,23345,0,,,,,
23546,990506,23446,0,,,,,
23647,950504,23546,0,,,,,
23750,950504,23648,0,,,,,
23849,950504,23751,0,,,,,
23951,950504,23850,0,,,,,
24051,950504,23951,0,,,,,
24154,950504,24052,0,,,,,
24253,950504,24154,0,,,,,
24355,950504,24253,0,,,,,
24456,950504,24356,0,,,,,
24556,950504,24457,0,,,,,
24658,683698,24556,0,,,,,
24762,683698,24659,0,,,,,
24863,683698,24763,0,,,,,
24964,683698,24864,0,,,,,
25067,683698,24965,0,,,,,
25168,683698,25068,0,,,,,
25268,683698,25168,0,,,,,
25368,683698,25268,0,,,,,
25469,683698,25368,0,,,,,
25571,683698,25470,0,,,,,
25672,738360,25572,0,,,,,
25773,738360,25672,0,,,,,
25873,738360,25774,0,,,,,
25974,738360,25873,0,,,,,
26077,738360,25975,0,,,,,
26177,738360,26077,0,,,,,
26280,738360,26177,0,,,,,
26379,738360,26280,0,,,,,
26480,738360,26379,0,,,,,
26581,738360,26481,0,,,,,
26683,611049,26582,0,,,,,
26785,611049,26684,0,,,,,
26887,611049,26785,0,,,,,
26987,611049,26888,0,,,,,
27089,611049,26987,0,,,,,
27189,611049,27089,0,,,,,
27291,611049,27189,0,,,,,
27392,611049,27291,0,,,,,
27493,611049,27392,0,,,,,
27598,611049,27493,0,,,,,
27647,594645,27598,0,,,,,
27748,594645,27648,0,,,,,
27848,594645,27749,0,,,,,
27948,594645,27849,0,,,,,
28049,594645,27948,0,,,,,
28149,594645,28050,0,,,,,
28256,594645,28149,0,,,,,
28354,594645,28257,0,,,,,
28456,594645,28355,0,,,,,
28555,594645,28456,0,,,,,
28657,762414,28556,0,,,,,
28757,762414,28657,0,,,,,
28858,762414,28758,0,,,,,
28961,762414,28858,0,,,,,
29061,762414,28961,0,,,,,
29161,762414,29061,0,,,,,
29261,762414,29161,0,,,,,
29362,762414,29262,0,,,,,
29461,762414,29363,0,,,,,
29562,762414,29461,0,,,,,
29662,680434,29562,0,,,,,
29762,680434,29663,0,,,,,
29863,680434,29763,0,,,,,
29965,680434,29864,0,,,,,
30066,680434,29966,0,,,,,
30166,680434,30066,0,,,,,
30268,680434,30167,0,,,,,
30369,680434,30269,0,,,,,
30470,680434,30370,0,,,,,
30571,680434,30470,0,,,,,
30673,693069,30571,0,,,,,
30773,693069,30674,0,,,,,
30875,693069,30773,0,,,,,
30976,693069,30876,0,,,,,
31076,693069,30977,0,,,,,
31178,693069,31077,0,,,,,
31278,693069,31178,0,,,,,
31381,693069,31278,0,,,,,
31480,693069,31381,0,,,,,
31582,693069,31481,0,,,,,
31682,606948,31583,0,,,,,
31783,606948,31683,0,,,,,
31887,606948,31784,0,,,,,
