App,Package,Start Time,Duration,Filename,,,,
EEG - Group31,com.eeg.group31,"May 3, 2018 @ 06:27:09 PM",37 sec,,,,,
,,,,,,,,
Time  [ms],Battery Power [uW],Time  [ms],Battery Status,,,,,
16920,717150,16820,0,,,,,
17021,717150,16921,0,,,,,
17123,777860,17022,0,,,,,
17226,777860,17123,0,,,,,
17325,777860,17227,0,,,,,
17427,777860,17325,0,,,,,
17529,777860,17428,0,,,,,
17631,777860,17529,0,,,,,
17731,777860,17631,0,,,,,
17835,777860,17731,0,,,,,
17932,777860,17835,0,,,,,
18033,777860,17932,0,,,,,
18134,934344,18033,0,,,,,
18240,934344,18134,0,,,,,
18341,934344,18241,0,,,,,
18444,934344,18342,0,,,,,
18545,934344,18445,0,,,,,
18646,934344,18545,0,,,,,
18748,934344,18646,0,,,,,
18849,934344,18748,0,,,,,
18950,934344,18849,0,,,,,
19052,934344,18950,0,,,,,
19155,769108,19053,0,,,,,
19256,769108,19155,0,,,,,
19357,769108,19256,0,,,,,
19458,769108,19358,0,,,,,
19559,769108,19459,0,,,,,
19660,769108,19559,0,,,,,
19761,769108,19661,0,,,,,
19861,769108,19762,0,,,,,
19962,769108,19861,0,,,,,
20064,769108,19963,0,,,,,
20164,578241,20064,0,,,,,
20265,578241,20164,0,,,,,
20369,578241,20266,0,,,,,
20468,578241,20369,0,,,,,
20569,578241,20468,0,,,,,
20673,578241,20569,0,,,,,
20772,578241,20673,0,,,,,
20872,578241,20773,0,,,,,
20972,578241,20873,0,,,,,
21073,578241,20973,0,,,,,
21174,892056,21074,0,,,,,
21275,892056,21175,0,,,,,
21375,892056,21275,0,,,,,
21478,892056,21376,0,,,,,
21577,892056,21478,0,,,,,
21679,892056,21577,0,,,,,
21783,892056,21679,0,,,,,
21834,892056,21783,0,,,,,
21932,892056,21834,0,,,,,
22037,892056,21933,0,,,,,
22137,745836,22037,0,,,,,
22241,745836,22137,0,,,,,
22342,745836,22242,0,,,,,
22442,745836,22342,0,,,,,
22545,745836,22442,0,,,,,
22646,745836,22545,0,,,,,
22746,745836,22648,0,,,,,
22848,745836,22746,0,,,,,
22949,745836,22848,0,,,,,
23051,745836,22949,0,,,,,
23153,704856,23051,0,,,,,
23252,704856,23154,0,,,,,
23356,704856,23252,0,,,,,
23453,704856,23356,0,,,,,
23554,704856,23454,0,,,,,
23656,704856,23555,0,,,,,
23757,704856,23656,0,,,,,
23859,704856,23757,0,,,,,
23960,704856,23860,0,,,,,
24060,704856,23960,0,,,,,
24161,753664,24061,0,,,,,
24262,753664,24161,0,,,,,
24362,753664,24262,0,,,,,
24463,753664,24362,0,,,,,
24565,753664,24463,0,,,,,
24665,753664,24565,0,,,,,
24766,753664,24665,0,,,,,
24867,753664,24766,0,,,,,
24968,753664,24867,0,,,,,
25069,753664,24968,0,,,,,
25170,725700,25069,0,,,,,
25277,725700,25170,0,,,,,
25383,725700,25278,0,,,,,
25483,725700,25383,0,,,,,
25583,725700,25483,0,,,,,
25684,725700,25583,0,,,,,
25784,725700,25684,0,,,,,
25886,725700,25784,0,,,,,
25986,725700,25886,0,,,,,
26087,725700,25987,0,,,,,
26189,831082,26087,0,,,,,
26289,831082,26190,0,,,,,
26390,831082,26290,0,,,,,
26491,831082,26391,0,,,,,
26591,831082,26491,0,,,,,
26692,831082,26591,0,,,,,
26793,831082,26692,0,,,,,
26895,831082,26793,0,,,,,
26995,831082,26896,0,,,,,
27099,974371,26995,0,,,,,
27197,974371,27099,0,,,,,
27298,974371,27197,0,,,,,
27401,974371,27299,0,,,,,
27505,974371,27401,0,,,,,
27606,974371,27505,0,,,,,
27707,974371,27606,0,,,,,
27809,974371,27708,0,,,,,
27910,974371,27810,0,,,,,
28011,974371,27910,0,,,,,
28116,778430,28011,0,,,,,
28213,778430,28116,0,,,,,
28315,778430,28213,0,,,,,
28417,778430,28315,0,,,,,
28517,778430,28418,0,,,,,
28619,778430,28517,0,,,,,
28720,778430,28620,0,,,,,
28821,778430,28720,0,,,,,
28921,778430,28821,0,,,,,
29021,778430,28921,0,,,,,
29122,659778,29021,0,,,,,
29226,659778,29122,0,,,,,
29326,659778,29227,0,,,,,
29426,659778,29326,0,,,,,
29527,659778,29426,0,,,,,
29628,659778,29527,0,,,,,
29730,659778,29628,0,,,,,
29836,659778,29730,0,,,,,
29939,659778,29837,0,,,,,
30038,659778,29940,0,,,,,
30138,606800,30038,0,,,,,
30238,606800,30138,0,,,,,
30339,606800,30238,0,,,,,
30441,606800,30339,0,,,,,
30540,606800,30441,0,,,,,
30641,606800,30540,0,,,,,
30692,606800,30641,0,,,,,
30792,606800,30692,0,,,,,
30892,606800,30792,0,,,,,
30994,606800,30893,0,,,,,
31095,823296,30995,0,,,,,
31195,823296,31096,0,,,,,
31296,823296,31196,0,,,,,
31398,823296,31297,0,,,,,
31499,823296,31398,0,,,,,
31600,823296,31499,0,,,,,
31701,823296,31601,0,,,,,
31801,823296,31702,0,,,,,
31903,823296,31802,0,,,,,
32003,823296,31903,0,,,,,
32105,590544,32004,0,,,,,
32205,590544,32106,0,,,,,
32307,590544,32206,0,,,,,
32410,590544,32308,0,,,,,
32509,590544,32410,0,,,,,
32609,590544,32509,0,,,,,
32711,590544,32609,0,,,,,
32813,590544,32711,0,,,,,
32913,590544,32813,0,,,,,
33015,590544,32914,0,,,,,
33115,869200,33015,0,,,,,
33215,869200,33116,0,,,,,
33316,869200,33216,0,,,,,
33416,869200,33316,0,,,,,
33518,869200,33417,0,,,,,
33619,869200,33519,0,,,,,
33720,869200,33620,0,,,,,
33818,869200,33720,0,,,,,
33922,869200,33819,0,,,,,
34021,869200,33922,0,,,,,
34123,643700,34022,0,,,,,
34223,643700,34123,0,,,,,
34324,643700,34224,0,,,,,
34424,643700,34324,0,,,,,
34525,643700,34424,0,,,,,
34625,643700,34526,0,,,,,
34726,643700,34625,0,,,,,
34827,643700,34726,0,,,,,
34927,643700,34828,0,,,,,
35027,643700,34928,0,,,,,
35127,574000,35027,0,,,,,
35230,574000,35128,0,,,,,
35328,574000,35232,0,,,,,
35437,574000,35329,0,,,,,
35529,574000,35438,0,,,,,
35630,574000,35530,0,,,,,
35732,574000,35630,0,,,,,
35835,574000,35733,0,,,,,
35932,574000,35836,0,,,,,
36033,574000,35932,0,,,,,
36134,586443,36033,0,,,,,
36234,586443,36135,0,,,,,
36335,586443,36234,0,,,,,
36435,586443,36335,0,,,,,
36534,586443,36436,0,,,,,
36636,586443,36534,0,,,,,
36736,586443,36637,0,,,,,
36837,586443,36737,0,,,,,
36937,586443,36838,0,,,,,
37037,586443,36938,0,,,,,
37138,643700,37037,0,,,,,
37238,643700,37139,0,,,,,
37339,643700,37239,0,,,,,
,,37341,0,,,,,
,,,,,,,,
,,,,,,,,
System Statistics:,,,,,,,,
Sensor Id,Name,Type,Average,,,,,
206,Battery Status,Battery Status,0,,,,,
332,Battery Power,Power [uW],782863.9839,,,,,
,,,,,,,,
,,,,,,,,
Application Statistics:,,,,,,,,
UID,Application,Package,CPU[%],Number of Threads,Average Virtual Memory Size [MB],Max Virtual Memory Size [MB],Average Resident Set Size [MB],Max Resident Set Size [MB]
