App,Package,Start Time,Duration,Filename,,,,
EEG - Group31,com.eeg.group31,"May 3, 2018 @ 06:28:47 PM",36 sec,,,,,
,,,,,,,,
Time  [ms],Battery Power [uW],Time  [ms],Battery Status,,,,,
8959,622288,8859,0,,,,,
9059,622288,8961,0,,,,,
9159,766513,9060,0,,,,,
9265,766513,9160,0,,,,,
9316,766513,9266,0,,,,,
9415,766513,9317,0,,,,,
9516,766513,9416,0,,,,,
9617,766513,9516,0,,,,,
9718,766513,9617,0,,,,,
9820,766513,9719,0,,,,,
9924,766513,9821,0,,,,,
10022,766513,9925,0,,,,,
10124,705200,10023,0,,,,,
10226,705200,10124,0,,,,,
10328,705200,10227,0,,,,,
10424,705200,10329,0,,,,,
10526,705200,10424,0,,,,,
10628,705200,10527,0,,,,,
10783,705200,10629,0,,,,,
10834,705200,10785,0,,,,,
10939,705200,10836,0,,,,,
11034,705200,10941,0,,,,,
11135,656000,11034,0,,,,,
11238,656000,11135,0,,,,,
11339,656000,11239,0,,,,,
11441,656000,11341,0,,,,,
11544,656000,11441,0,,,,,
11644,656000,11545,0,,,,,
11744,656000,11645,0,,,,,
11845,656000,11745,0,,,,,
11946,656000,11846,0,,,,,
12047,656000,11947,0,,,,,
12150,823094,12048,0,,,,,
12251,823094,12151,0,,,,,
12355,823094,12252,0,,,,,
12453,823094,12355,0,,,,,
12553,823094,12453,0,,,,,
12655,823094,12554,0,,,,,
12756,823094,12656,0,,,,,
12857,823094,12757,0,,,,,
12962,823094,12857,0,,,,,
13057,823094,12963,0,,,,,
13160,957762,13058,0,,,,,
13260,957762,13160,0,,,,,
13365,957762,13261,0,,,,,
13463,957762,13366,0,,,,,
13564,957762,13464,0,,,,,
13665,957762,13564,0,,,,,
13765,957762,13665,0,,,,,
13865,957762,13765,0,,,,,
13966,957762,13865,0,,,,,
14067,957762,13966,0,,,,,
14171,1435456,14068,0,,,,,
14273,1435456,14171,0,,,,,
14372,1435456,14273,0,,,,,
14473,1435456,14372,0,,,,,
14574,1435456,14474,0,,,,,
14677,1435456,14575,0,,,,,
14775,1435456,14677,0,,,,,
14876,1435456,14775,0,,,,,
14977,1435456,14876,0,,,,,
15082,1440032,14977,0,,,,,
15177,1018659,15082,0,,,,,
15278,1018659,15177,0,,,,,
15380,1018659,15278,0,,,,,
15483,1018659,15380,0,,,,,
15582,1018659,15485,0,,,,,
15683,1018659,15582,0,,,,,
15786,1018659,15684,0,,,,,
15885,1018659,15787,0,,,,,
15985,1018659,15886,0,,,,,
16090,829458,15986,0,,,,,
16190,829458,16091,0,,,,,
16288,829458,16191,0,,,,,
16387,829458,16288,0,,,,,
16487,829458,16388,0,,,,,
16588,829458,16487,0,,,,,
16691,829458,16588,0,,,,,
16791,829458,16691,0,,,,,
16893,829458,16792,0,,,,,
16995,829458,16893,0,,,,,
17094,770612,16996,0,,,,,
17196,770612,17095,0,,,,,
17296,770612,17197,0,,,,,
17397,770612,17297,0,,,,,
17497,770612,17397,0,,,,,
17606,770612,17498,0,,,,,
17699,770612,17606,0,,,,,
17799,770612,17699,0,,,,,
17900,770612,17801,0,,,,,
18003,770612,17900,0,,,,,
18103,627147,18003,0,,,,,
18204,627147,18103,0,,,,,
18307,627147,18204,0,,,,,
18408,627147,18307,0,,,,,
18508,627147,18408,0,,,,,
18608,627147,18508,0,,,,,
18708,627147,18608,0,,,,,
18809,627147,18708,0,,,,,
18910,627147,18810,0,,,,,
19013,627147,18910,0,,,,,
19111,803208,19013,0,,,,,
19214,803208,19111,0,,,,,
19314,803208,19214,0,,,,,
19414,803208,19315,0,,,,,
19515,803208,19414,0,,,,,
19615,803208,19515,0,,,,,
19716,803208,19616,0,,,,,
19767,803208,19716,0,,,,,
19867,803208,19768,0,,,,,
19967,803208,19868,0,,,,,
20067,803208,19967,0,,,,,
20169,692393,20067,0,,,,,
20272,692393,20169,0,,,,,
20374,692393,20273,0,,,,,
20475,692393,20375,0,,,,,
20578,692393,20476,0,,,,,
20679,692393,20578,0,,,,,
20784,692393,20680,0,,,,,
20885,692393,20784,0,,,,,
20985,692393,20886,0,,,,,
21087,920475,20985,0,,,,,
21187,920475,21087,0,,,,,
21287,920475,21188,0,,,,,
21388,920475,21287,0,,,,,
21488,920475,21388,0,,,,,
21588,920475,21488,0,,,,,
21689,920475,21588,0,,,,,
21790,920475,21689,0,,,,,
21891,920475,21790,0,,,,,
21992,920475,21892,0,,,,,
22093,749934,21992,0,,,,,
22194,749934,22093,0,,,,,
22296,749934,22194,0,,,,,
22396,749934,22297,0,,,,,
22496,749934,22397,0,,,,,
22597,749934,22497,0,,,,,
22698,749934,22597,0,,,,,
22799,749934,22699,0,,,,,
22900,749934,22800,0,,,,,
23000,749934,22901,0,,,,,
23102,724814,23001,0,,,,,
23205,724814,23103,0,,,,,
23304,724814,23206,0,,,,,
23405,724814,23304,0,,,,,
23504,724814,23405,0,,,,,
23606,724814,23504,0,,,,,
23706,724814,23606,0,,,,,
23808,724814,23707,0,,,,,
23908,724814,23808,0,,,,,
24009,724814,23908,0,,,,,
24112,827392,24010,0,,,,,
24210,827392,24113,0,,,,,
24310,827392,24210,0,,,,,
24413,827392,24310,0,,,,,
24512,827392,24414,0,,,,,
24619,827392,24512,0,,,,,
24716,827392,24620,0,,,,,
24815,827392,24718,0,,,,,
24917,827392,24816,0,,,,,
25018,827392,24917,0,,,,,
25120,729088,25019,0,,,,,
25220,729088,25120,0,,,,,
25321,729088,25221,0,,,,,
25421,729088,25321,0,,,,,
25522,729088,25421,0,,,,,
25623,729088,25522,0,,,,,
25727,729088,25623,0,,,,,
25827,729088,25727,0,,,,,
25928,729088,25827,0,,,,,
26029,729088,25929,0,,,,,
26129,810809,26029,0,,,,,
26230,810809,26129,0,,,,,
26332,810809,26231,0,,,,,
26431,810809,26332,0,,,,,
26533,810809,26431,0,,,,,
26640,810809,26534,0,,,,,
26741,810809,26640,0,,,,,
26844,810809,26742,0,,,,,
26943,810809,26844,0,,,,,
27046,810809,26943,0,,,,,
27148,1069578,27047,0,,,,,
27245,1069578,27149,0,,,,,
27347,1069578,27246,0,,,,,
27453,1069578,27348,0,,,,,
27549,1069578,27454,0,,,,,
27649,1069578,27549,0,,,,,
27751,1069578,27650,0,,,,,
27850,1069578,27751,0,,,,,
27951,1069578,27851,0,,,,,
28051,1069578,27951,0,,,,,
28151,1767682,28051,0,,,,,
28254,1767682,28151,0,,,,,
28354,1767682,28254,0,,,,,
28455,1767682,28355,0,,,,,
28556,1767682,28456,0,,,,,
28606,1767682,28556,0,,,,,
28709,1767682,28607,0,,,,,
28810,1767682,28710,0,,,,,
28911,1767682,28811,0,,,,,
29016,1767682,28912,0,,,,,
29113,1686636,29016,0,,,,,
29214,1686636,29114,0,,,,,
29316,1686636,29214,0,,,,,
29416,1686636,29316,0,,,,,
29518,1686636,29416,0,,,,,
29618,1686636,29518,0,,,,,
29722,1686636,29618,0,,,,,
29821,1686636,29723,0,,,,,
29921,1686636,29821,0,,,,,
30022,1686636,29921,0,,,,,
30123,1366465,30022,0,,,,,
30225,1366465,30123,0,,,,,
30326,1366465,30225,0,,,,,
30427,1366465,30326,0,,,,,
30529,1366465,30427,0,,,,,
30630,1366465,30529,0,,,,,
30731,1366465,30630,0,,,,,
30832,1366465,30731,0,,,,,
30932,1366465,30832,0,,,,,
31033,1366465,30932,0,,,,,
31133,1208568,31033,0,,,,,
31234,1208568,31133,0,,,,,
31336,1208568,31234,0,,,,,
31437,1208568,31336,0,,,,,
31538,1208568,31437,0,,,,,
31638,1208568,31538,0,,,,,
31739,1208568,31638,0,,,,,
31840,1208568,31739,0,,,,,
31942,1208568,31841,0,,,,,
32043,1208568,31942,0,,,,,
32144,966012,32044,0,,,,,
32245,966012,32145,0,,,,,
32346,966012,32245,0,,,,,
32446,966012,32346,0,,,,,
32547,966012,32446,0,,,,,
32650,966012,32548,0,,,,,
32749,966012,32650,0,,,,,
32851,966012,32749,0,,,,,
32951,966012,32852,0,,,,,
33053,966012,32952,0,,,,,
33154,606208,33054,0,,,,,
33254,606208,33155,0,,,,,
33354,606208,33254,0,,,,,
33456,606208,33355,0,,,,,
33557,606208,33456,0,,,,,
33658,606208,33557,0,,,,,
33758,606208,33658,0,,,,,
33860,606208,33759,0,,,,,
