App,Package,Start Time,Duration,Filename,,,,
EEG - Group31,com.eeg.group31,"May 3, 2018 @ 06:28:03 PM",25 sec,,,,,
,,,,,,,,
Time  [ms],Battery Power [uW],Time  [ms],Battery Status,,,,,
19109,1277665,19009,0,,,,,
19210,1277665,19109,0,,,,,
19311,1277665,19211,0,,,,,
19412,1277665,19311,0,,,,,
19515,1277665,19412,0,,,,,
19614,1277665,19515,0,,,,,
19715,1277665,19614,0,,,,,
19817,1277665,19715,0,,,,,
19918,1111936,19818,0,,,,,
20019,1111936,19919,0,,,,,
20119,1111936,20019,0,,,,,
20221,1111936,20120,0,,,,,
20320,1111936,20221,0,,,,,
20423,1111936,20321,0,,,,,
20523,1111936,20424,0,,,,,
20623,1111936,20523,0,,,,,
20724,1111936,20623,0,,,,,
20824,1111936,20725,0,,,,,
20928,667648,20825,0,,,,,
21025,667648,20929,0,,,,,
21128,667648,21025,0,,,,,
21229,667648,21128,0,,,,,
21329,667648,21229,0,,,,,
21431,667648,21330,0,,,,,
21532,667648,21432,0,,,,,
21632,667648,21532,0,,,,,
21733,667648,21633,0,,,,,
21834,667648,21734,0,,,,,
21935,749568,21834,0,,,,,
22036,749568,21935,0,,,,,
22136,749568,22037,0,,,,,
22237,749568,22136,0,,,,,
22338,749568,22237,0,,,,,
22440,749568,22338,0,,,,,
22541,749568,22441,0,,,,,
22642,749568,22541,0,,,,,
22742,749568,22642,0,,,,,
22842,700929,22743,0,,,,,
22943,700929,22842,0,,,,,
23044,700929,22943,0,,,,,
23145,700929,23044,0,,,,,
23246,700929,23145,0,,,,,
23346,700929,23246,0,,,,,
23448,700929,23347,0,,,,,
23548,700929,23448,0,,,,,
23651,700929,23549,0,,,,,
23751,700929,23651,0,,,,,
23852,667648,23751,0,,,,,
23951,667648,23852,0,,,,,
24052,667648,23952,0,,,,,
24154,667648,24052,0,,,,,
24256,667648,24154,0,,,,,
24356,667648,24257,0,,,,,
24457,667648,24356,0,,,,,
24557,667648,24458,0,,,,,
24659,667648,24558,0,,,,,
24759,667648,24659,0,,,,,
24861,822693,24759,0,,,,,
24961,822693,24862,0,,,,,
25062,822693,24962,0,,,,,
,,25062,0,,,,,
,,,,,,,,
,,,,,,,,
System Statistics:,,,,,,,,
Sensor Id,Name,Type,Average,,,,,
206,Battery Status,Battery Status,0,,,,,
332,Battery Power,Power [uW],900409.82,,,,,
,,,,,,,,
,,,,,,,,
Application Statistics:,,,,,,,,
UID,Application,Package,CPU[%],Number of Threads,Average Virtual Memory Size [MB],Max Virtual Memory Size [MB],Average Resident Set Size [MB],Max Resident Set Size [MB]
